variant,rollback_weak_conf_low,rollback_weak_conf_high,rollback_weak_low_sep_max,rollback_weak_high_sep_min,rows,rollback_rows,called_only_accuracy,bets,wins,losses,net_bnb,net_usd,pred_bull_acc,pred_bear_acc,pred_bull_run_acc,pred_bull_flip_acc,pred_bear_run_acc,pred_bear_flip_acc,remaining_false_neutral_rows,remaining_false_neutral_forced_win_rate,remaining_false_neutral_forced_net_bnb,input,stake_bnb,bnb_usd,win_fee_rate,gas_usd_roundtrip
v21_3_sweep,0.58,0.62,0.01,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.62,0.015,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.62,0.02,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.64,0.01,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.64,0.015,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.64,0.02,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.66,0.01,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.66,0.015,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.66,0.02,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.62,0.01,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.62,0.015,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.62,0.02,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.64,0.01,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.64,0.015,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.64,0.02,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.66,0.01,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.66,0.015,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.66,0.02,0.045,19799,1475,0.6578789694427801,13352,8784,4568,54.995182481751826,37671.7,0.6521478820535848,0.6636186478788787,0.6512630930375847,0.6575784227499267,0.6618594660938938,0.6702096250369058,6417,0.5021037868162693,-2.807770072992703,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.6,0.62,0.01,0.05,19799,784,0.6636126688255272,12661,8402,4259,54.27242700729927,37176.6125,0.6636060100166945,0.6636186478788787,0.6584615384615384,0.6726854891661195,0.6618594660938938,0.6702096250369058,7103,0.5073912431367028,-2.0093941605839447,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.6,0.62,0.015,0.05,19799,784,0.6636126688255272,12661,8402,4259,54.27242700729927,37176.6125,0.6636060100166945,0.6636186478788787,0.6584615384615384,0.6726854891661195,0.6618594660938938,0.6702096250369058,7103,0.5073912431367028,-2.0093941605839447,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.6,0.62,0.02,0.05,19799,784,0.6636126688255272,12661,8402,4259,54.27242700729927,37176.6125,0.6636060100166945,0.6636186478788787,0.6584615384615384,0.6726854891661195,0.6618594660938938,0.6702096250369058,7103,0.5073912431367028,-2.0093941605839447,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.6,0.64,0.01,0.05,19799,784,0.6636126688255272,12661,8402,4259,54.27242700729927,37176.6125,0.6636060100166945,0.6636186478788787,0.6584615384615384,0.6726854891661195,0.6618594660938938,0.6702096250369058,7103,0.5073912431367028,-2.0093941605839447,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.6,0.64,0.015,0.05,19799,784,0.6636126688255272,12661,8402,4259,54.27242700729927,37176.6125,0.6636060100166945,0.6636186478788787,0.6584615384615384,0.6726854891661195,0.6618594660938938,0.6702096250369058,7103,0.5073912431367028,-2.0093941605839447,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.6,0.64,0.02,0.05,19799,784,0.6636126688255272,12661,8402,4259,54.27242700729927,37176.6125,0.6636060100166945,0.6636186478788787,0.6584615384615384,0.6726854891661195,0.6618594660938938,0.6702096250369058,7103,0.5073912431367028,-2.0093941605839447,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.6,0.66,0.01,0.05,19799,784,0.6636126688255272,12661,8402,4259,54.27242700729927,37176.6125,0.6636060100166945,0.6636186478788787,0.6584615384615384,0.6726854891661195,0.6618594660938938,0.6702096250369058,7103,0.5073912431367028,-2.0093941605839447,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.6,0.66,0.015,0.05,19799,784,0.6636126688255272,12661,8402,4259,54.27242700729927,37176.6125,0.6636060100166945,0.6636186478788787,0.6584615384615384,0.6726854891661195,0.6618594660938938,0.6702096250369058,7103,0.5073912431367028,-2.0093941605839447,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.6,0.66,0.02,0.05,19799,784,0.6636126688255272,12661,8402,4259,54.27242700729927,37176.6125,0.6636060100166945,0.6636186478788787,0.6584615384615384,0.6726854891661195,0.6618594660938938,0.6702096250369058,7103,0.5073912431367028,-2.0093941605839447,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.62,0.01,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.62,0.015,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.62,0.02,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.64,0.01,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.64,0.015,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.64,0.02,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.66,0.01,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.66,0.015,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.58,0.66,0.02,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.62,0.01,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.62,0.015,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.62,0.02,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.64,0.01,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.64,0.015,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.64,0.02,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.66,0.01,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.66,0.015,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.59,0.66,0.02,0.05,19799,811,0.6628310214375788,12688,8410,4278,54.098076642335755,37057.182499999995,0.6619577862722287,0.6636186478788787,0.6573664511738687,0.6704805491990846,0.6618594660938938,0.6702096250369058,7076,0.5081967213114754,-1.835043795620436,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.01,0.035,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.01,0.04,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.01,0.045,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.01,0.05,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.015,0.035,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.015,0.04,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.015,0.045,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.015,0.05,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.02,0.035,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.02,0.04,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.02,0.045,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.62,0.02,0.05,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.64,0.01,0.035,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.64,0.01,0.04,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.64,0.01,0.045,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.64,0.01,0.05,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.64,0.015,0.035,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.64,0.015,0.04,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.64,0.015,0.045,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.64,0.015,0.05,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
v21_3_sweep,0.61,0.64,0.02,0.035,19799,0,0.6679296118548455,11877,7933,3944,52.411461678832104,35901.85124999999,0.6635906040268457,0.6723001521041068,0.6589972527472527,0.671947194719472,0.6672396012375387,0.6821835231078366,7883,0.5166814664467843,-0.0879324817518281,E:\Trading_Bot_V1.0\DogeBets\main\data\epoch_model_table_v6\epoch_model_table_v21_src.parquet,0.015,685.0,0.05,0.085
