group_name,group_value,row_count,directional_called,directional_correct,directional_accuracy,coverage_within_export_set,bull_precision,bear_precision,neutral_rate,mean_s23,mean_s53,mean_slope_sum,mean_slope_magnitude,mean_fan_width,mean_alignment,mean_compression_velocity,mean_flip_score,mean_ratio_8_23_to_23_53,mean_slope_gap,mean_fan_width_velocity,mean_fan_width_acceleration,mean_fan_order_score,count_fan_order_score,mean_g83_curvature,mean_fan_energy_total,mean_fan_energy_ratio,mean_fan_energy_velocity,mean_fan_energy_acceleration,fan_sign_conflict_rate,mean_fan_energy_instability,mean_hinge_gap,mean_hinge_velocity,hinge_conflict_rate,mean_hinge_torsion,count_hinge_torsion,mean_snap_divergence,mean_snap_velocity,mean_snap_score,count_snap_score,mean_phase_alignment,count_phase_alignment,mean_phase_strength,mean_phase_velocity,mean_fan_phase_score,mean_gaussian_wave,count_gaussian_wave,mean_wave_strength,count_wave_strength,mean_slow_retention,count_slow_retention,mean_outer_fan_width,count_outer_fan_width,mean_phase_disagreement,count_phase_disagreement,mean_inertia_wall_score,count_inertia_wall_score,collapse_flag_rate,weak_bull_exhaustion_flag_rate,weak_bear_exhaustion_flag_rate
directional_error_type,correct_bull,90,90,90,1.0,0.0,1.0,0.0,0.0,0.45835177070312055,0.29083694795748066,0.7491887186606012,0.7491887186606012,-52.88974278454213,1.0,14.407142894726551,0.09921921665502759,-1.5293629877781305,0.2586029435437013,-30.18502920260168,-6.6387984001231315,0.9777777777777777,90,53.03973534184721,2.594055086874141,4.1842920865920625,0.564204203130915,0.9190313516667529,0.0,0.36721310499838333,10.997561860789492,5.054600487157586,0.022222222222222223,0.2731964074273683,90,0.7953790232237629,-0.028722351205093824,0.43584122631453676,90,0.9944444444444445,90,2.594055086874141,0.20555555555555555,0.21230346694875016,0.08888888888888889,90,141.1104734831931,90,0.8011198283210534,90,15.908519547359901,90,0.0,90,4.338557279282502,90,0.0,0.0,0.0
directional_error_type,correct_bear,105,105,105,1.0,0.0,0.0,1.0,0.0,-0.43577668473720094,-0.17955607328816162,-0.6153327580253626,1.174410505264348,41.543785502195604,0.9904761904761905,23.992798247646647,0.15047658343858147,1.357014724404661,0.4510627667762102,9.293821404671153,-22.311416164417114,0.9828571428571429,105,-18.042684228859365,3.6018073652809974,3.341182979692735,1.1274389901529502,1.3296364395602376,0.009523809523809525,0.37616231197362193,-8.243946694188967,-1.88679603167707,0.01904761904761905,0.2842633016345514,105,1.0349196043024027,0.017778350257088148,0.42359958599342207,105,0.9952380952380953,105,3.6018073652809974,0.17619047619047618,0.2974491200081319,0.21904761904761905,105,196.40842316961775,105,1.030175392787905,105,19.045414047713745,105,0.009523809523809525,105,5.217967926193543,105,0.0,0.0,0.0
directional_error_type,bull_called_bear_truth,67,67,0,0.0,0.0,0.0,0.0,0.0,0.4567858963641336,0.30571038908349135,0.7624962854476249,0.7624962854476249,-50.32334220413433,1.0,14.759004860147947,0.09610528096883239,-1.060215236353497,0.24632069093064246,-68.77777828758994,-74.2324185670809,0.982089552238806,67,51.31000322459427,2.4252322752822217,3.593536940217541,0.6631517158680391,0.9387825215187398,0.0,0.3570584563203505,11.515595758307956,15.719121889932218,0.0,0.23281127357798198,67,0.7427347235655212,-0.008634141483829202,0.42222852811989897,67,1.0,67,2.4252322752822217,0.1994949494949495,0.20725899400672046,0.015151515151515152,66,168.33815906616346,66,0.7102670580058128,67,12.62901460784166,67,0.0,67,3.476282166199437,67,0.0,0.0,0.0
directional_error_type,bear_called_bull_truth,89,89,0,0.0,0.0,0.0,0.0,0.0,-0.303974825016493,-0.18728369308116546,-0.49125851809765847,1.1136667930617008,31.48198144191636,1.0,17.36869397626361,0.1562729890943365,1.302879656409505,0.33515072457216927,58.862641124310514,85.97368984918715,0.9752808988764045,89,-28.07147172576796,3.1379632836234235,3.024690425591608,1.1097528815790723,1.2723809519158584,0.0,0.34462899525898566,-7.101676284868579,-12.316479819884336,0.0449438202247191,0.23491640009615375,89,0.7271562074767256,-0.12746362000670866,0.39624073147967104,89,0.9925093632958801,89,3.1379632836234235,0.17602996254681647,0.2559317659395347,0.38636363636363635,88,195.3608335332063,88,0.9978847586750684,89,17.670803571472256,89,0.0,89,4.852092256352515,89,0.0,0.0,0.0
directional_error_type,neutral_called_bull_truth,282,0,0,0.0,0.0,0.0,0.0,1.0,-0.02422561692703879,-0.003476326944374505,-0.027701943871413295,0.3982558554299424,-2.0243814069462847,0.0,-2.0766546589803117,0.1320755523113117,0.01036899009285248,0.32716538482864116,31.33134664121581,62.36556806666531,0.6709219858156028,282,4.195804502364105,1.8888120520500609,4.014507971140329,-0.6929157124669337,-1.0172245969513256,0.7695035460992907,0.6397049225822325,-1.0544125284030617,-8.021811532483678,0.3049645390070922,0.5634968576787026,282,1.0225658950424703,0.007700923219625704,0.8277956102153997,282,0.6950354609929078,282,1.8888120520500609,-0.13711583924349882,0.11043676110075072,0.3475177304964539,282,157.54327844080385,282,0.6146800031052304,282,13.37978095116772,282,0.6134751773049646,282,3.7980368031468204,282,0.5851063829787234,0.22340425531914893,0.0
directional_error_type,neutral_called_bear_truth,301,0,0,0.0,0.0,0.0,0.0,1.0,0.042128718310360934,0.03310323293756836,0.0752319512479293,0.43053733468792094,-0.663518961620963,0.0,-0.49644672645613097,0.13554363532995836,-10.895863123536715,0.32785883025732204,-26.163684150603345,-57.979493420450034,0.7162790697674419,301,-16.35954108361808,1.9664633257759496,4.248498892407028,-0.41411757916740494,-0.40155264222573844,0.8172757475083057,0.6291975341959367,2.145009522959758,6.980752472413211,0.33554817275747506,0.5717151291497813,301,1.0881137759087658,0.01824449516255562,0.812728758752617,301,0.7070874861572536,301,1.9664633257759496,-0.09191583610188261,0.1156021967269498,0.06333333333333334,300,141.27216686325428,300,0.5841639276285154,301,12.042306872596567,301,0.6378737541528239,301,3.4575743094035802,301,0.5182724252491694,0.23588039867109634,0.0
